report_month,partner_type,institution_name,reported_total_test_count,reported_total_bill_amount,source_file,page_number
September 2025,Hospital,M/s. St. JOSEPH HOSPITAL,93,48520.0,September 2025.pdf,87
September 2025,Hospital,M/s. Starcare Hospital,244,118883.0,September 2025.pdf,89
September 2025,Hospital,M/s. State Bank of India,358,45664.0,September 2025.pdf,90
September 2025,Hospital,M/s. Sudharma Lab,8,2990.0,September 2025.pdf,90
September 2025,Hospital,"M/s. T.M.H Hospital, Kottakadav",145,68691.0,September 2025.pdf,91
September 2025,Hospital,M/s. Vengeri Neethi Medical Lab,49,11678.0,September 2025.pdf,92
September 2025,Hospital,M/s. WellPhy Pain & Sports Clinic,541,90585.0,September 2025.pdf,93
September 2025,Hospital,M/s. Your Center,60,24084.0,September 2025.pdf,94
September 2025,Hospital,M/s.Premium Medical & Health Care Providers PvtLtd,37,24591.0,September 2025.pdf,94
September 2025,Hospital,Malabar Medical College Hospital & Research Center,133,103165.0,September 2025.pdf,95
September 2025,Lab,Auto Rickshaw Drivers Privilege Card -Calicut,12,2176.0,September 2025 (Lab).pdf,1
September 2025,Lab,DD,849,320260.0,September 2025 (Lab).pdf,5
September 2025,Lab,Dr. Das's Multispeciality Homoeopathy & Laboratory,19,5225.0,September 2025 (Lab).pdf,5
September 2025,Lab,Dr. Nisars GlobaI Scans & Diagnostic Centre,12,3976.0,September 2025 (Lab).pdf,6
September 2025,Lab,Health Packages,235,757850.0,September 2025 (Lab).pdf,7
September 2025,Lab,"Hepatitis B Titre Camp, W&C Hospital",109,65400.0,September 2025 (Lab).pdf,7
September 2025,Lab,Lal Path Labs,214,491160.0,September 2025 (Lab).pdf,9
September 2025,Lab,M/s. Abdussalam Clinic,33,8414.0,September 2025 (Lab).pdf,10
September 2025,Lab,M/s. Afiya River View Hospital,113,29906.0,September 2025 (Lab).pdf,11
September 2025,Lab,M/s. AKMM Hospital,61,10422.0,September 2025 (Lab).pdf,11
September 2025,Lab,M/s. Alpha Bio Lab,6,1115.0,September 2025 (Lab).pdf,11
September 2025,Lab,M/s. Aluer Skin Clinic,2,1400.0,September 2025 (Lab).pdf,11
September 2025,Lab,M/s. Amrutha Lab,6,5400.0,September 2025 (Lab).pdf,11
September 2025,Lab,M/s. Apex Ortho Centre,173,56490.0,September 2025 (Lab).pdf,12
September 2025,Lab,M/s. Areekara Medical Laboratory,19,7000.0,September 2025 (Lab).pdf,13
September 2025,Lab,M/s. Aswani Lab,26,2575.0,September 2025 (Lab).pdf,13
September 2025,Lab,M/s. Atera Aesthetics Kuttiadi,15,7420.0,September 2025 (Lab).pdf,13
September 2025,Lab,M/s. Aysha Computerised Lab,161,22484.0,September 2025 (Lab).pdf,14
September 2025,Lab,M/s. Aza Diagnostic Center,22,10649.0,September 2025 (Lab).pdf,14
September 2025,Lab,M/s. Bio Lab MVR Laboratories & Genomic Centre,10,3108.0,September 2025 (Lab).pdf,15
September 2025,Lab,M/s. Bioline Laboratory,8,3605.0,September 2025 (Lab).pdf,15
September 2025,Lab,M/s. Bio-Medical Diagnostic Centre,17,21560.0,September 2025 (Lab).pdf,15
September 2025,Lab,M/s. Calicut Dr. Nisar's,14,6650.0,September 2025 (Lab).pdf,15
September 2025,Lab,M/s. Care Referal Laboratories,44,34536.0,September 2025 (Lab).pdf,16
September 2025,Lab,M/s. Central Medical Lab & ECG,5,2945.0,September 2025 (Lab).pdf,16
September 2025,Lab,M/s. Central Medical Laboratory,4,1010.0,September 2025 (Lab).pdf,16
September 2025,Lab,M/s. Chemban Medical Centre,7,1515.0,September 2025 (Lab).pdf,16
September 2025,Lab,M/s. Delux Clinical Laboratory,44,9030.0,September 2025 (Lab).pdf,17
September 2025,Lab,M/s. Doctors Diagnostic and Research Centre,34,26632.0,September 2025 (Lab).pdf,17
September 2025,Lab,"M/s. Doctors Lab, Payyoli",118,49344.0,September 2025 (Lab).pdf,19
September 2025,Lab,M/s. Doctors Neethi Lab,43,9829.0,September 2025 (Lab).pdf,19
September 2025,Lab,"M/s. Doctors Speciality Lab, Tirur",23,11140.0,September 2025 (Lab).pdf,19
September 2025,Lab,M/s. Family Healthcare Clinic,2,300.0,September 2025 (Lab).pdf,20
September 2025,Lab,M/s. Fast & Safe Home Care,45,9195.0,September 2025 (Lab).pdf,20
September 2025,Lab,M/s. Health Medic Laboratory Services,229,130632.0,September 2025 (Lab).pdf,21
September 2025,Lab,M/s. Jaihind Diagnostic Center,31,2715.0,September 2025 (Lab).pdf,22
September 2025,Lab,"M/s. Janatha Hospital, Vadakara",1,640.0,September 2025 (Lab).pdf,22
September 2025,Lab,M/s. Jawad Laboratory,4,825.0,September 2025 (Lab).pdf,22
September 2025,Lab,M/s. Kakkur Co-operative Clinic,102,8910.0,September 2025 (Lab).pdf,22
September 2025,Lab,"M/s. Kalarikkal Lab, Chungam",8,493.0,September 2025 (Lab).pdf,22
September 2025,Lab,M/s. Karthika Clinical Laboratory,4,200.0,September 2025 (Lab).pdf,23
September 2025,Lab,M/s. Karunya Health Care,39,23966.0,September 2025 (Lab).pdf,23
September 2025,Lab,M/s. Koduvally Medical Center,61,15202.0,September 2025 (Lab).pdf,24
September 2025,Lab,M/s. Koyilandy Co-operative Hospital,18,5840.0,September 2025 (Lab).pdf,24
September 2025,Lab,"M/s. Life Pulse Diagnosis, Kottakadav",39,6762.0,September 2025 (Lab).pdf,25
September 2025,Lab,M/s. Lifeline Laboratory,11,1609.0,September 2025 (Lab).pdf,25
September 2025,Lab,M/s. Malabar Medical Centre,291,67249.0,September 2025 (Lab).pdf,27
September 2025,Lab,M/s. Manapad Clinic,1,280.0,September 2025 (Lab).pdf,27
September 2025,Lab,M/s. Mannur Baba Laboratory,21,2692.0,September 2025 (Lab).pdf,27
September 2025,Lab,M/s. Mayo Diagnostic Centre,1,210.0,September 2025 (Lab).pdf,27
September 2025,Lab,M/s. Medeor Medicals,4,2240.0,September 2025 (Lab).pdf,27
September 2025,Lab,M/s. Medicare Diagnostics,13,1526.0,September 2025 (Lab).pdf,27
September 2025,Lab,M/s. Medlab Atholi,3,2469.0,September 2025 (Lab).pdf,28
September 2025,Lab,M/s. Mercy Medical Laboratory,88,15374.0,September 2025 (Lab).pdf,28
September 2025,Lab,"M/s. Mithraa Health Laboratory, Chemmad",87,47740.0,September 2025 (Lab).pdf,29
September 2025,Lab,M/s. Momis Clinic,46,7408.0,September 2025 (Lab).pdf,30
September 2025,Lab,"M/s. MPC Hospital, Koduvally",3,875.0,September 2025 (Lab).pdf,30
September 2025,Lab,M/s. MR Clinic Lab,210,33015.0,September 2025 (Lab).pdf,31
September 2025,Lab,M/s. Mudra Yoga & Wellness Centre,9,3682.0,September 2025 (Lab).pdf,32
September 2025,Lab,M/s. National Lab & ECG,1,1960.0,September 2025 (Lab).pdf,32
September 2025,Lab,M/s. Neethi lab Balussery,66,17659.0,September 2025 (Lab).pdf,32
September 2025,Lab,"M/s. Neethi Lab Diagnostic Center, Vadakara",1,2100.0,September 2025 (Lab).pdf,33
September 2025,Lab,M/s. Neo lab Vatakara,2,700.0,September 2025 (Lab).pdf,33
September 2025,Lab,M/s. Nice Laboratory,19,2215.0,September 2025 (Lab).pdf,33
September 2025,Lab,M/s. Noonus Healthcare,22,2735.0,September 2025 (Lab).pdf,33
September 2025,Lab,M/s. Northern Gastro Centre,8,4690.0,September 2025 (Lab).pdf,33
September 2025,Lab,M/s. Payyoli Lab,38,7690.0,September 2025 (Lab).pdf,34
September 2025,Lab,M/s. Poly Lab Vatakara,56,16224.0,September 2025 (Lab).pdf,35
September 2025,Lab,M/s. Popular Diagnostics,1,420.0,September 2025 (Lab).pdf,35
September 2025,Lab,M/s. Rafa Mobile Nursing Care,21,4156.0,September 2025 (Lab).pdf,36
September 2025,Lab,M/s. RP Medhelix Diagnostics Pvt Ltd,38,12222.0,September 2025 (Lab).pdf,36
September 2025,Lab,M/s. S K Park Residence Association,2,112.0,September 2025 (Lab).pdf,36
September 2025,Lab,M/s. Sar Health Care,6,1581.0,September 2025 (Lab).pdf,36
September 2025,Lab,M/s. Shana Speciality Laboratory,6,3360.0,September 2025 (Lab).pdf,37
September 2025,Lab,M/s. Skin Hair Laser Clinic,1,560.0,September 2025 (Lab).pdf,37
September 2025,Lab,M/s. Spectra Medical Lab,2,525.0,September 2025 (Lab).pdf,37
September 2025,Lab,"M/s. Star Health Care Clinic, Nanmanda",30,7991.0,September 2025 (Lab).pdf,37
September 2025,Lab,M/s. Tely Medical Centre,1,640.0,September 2025 (Lab).pdf,37
September 2025,Lab,M/s. Thalayad Medical Laboratory,3,1412.0,September 2025 (Lab).pdf,37
September 2025,Lab,M/s. Tree Clinic,79,16511.0,September 2025 (Lab).pdf,38
September 2025,Lab,M/s. Ultra Diagnostic Center & ECG,20,2200.0,September 2025 (Lab).pdf,38
September 2025,Lab,M/s. V Trust Eye Hospital,20,4130.0,September 2025 (Lab).pdf,38
September 2025,Lab,M/s. V Trust Healthcare,3,500.0,September 2025 (Lab).pdf,38
September 2025,Lab,M/s. Viswas Diagnostic Surgical Polyclinic,94,15063.0,September 2025 (Lab).pdf,39
September 2025,Lab,M/s. We Care Polyclinic,61,11801.0,September 2025 (Lab).pdf,40
September 2025,Lab,M/s. Well Care Clinic,24,3745.0,September 2025 (Lab).pdf,40
September 2025,Lab,M/s.Nazah medical centre,1,350.0,September 2025 (Lab).pdf,40
September 2025,Lab,METROPOLIS,7,39160.0,September 2025 (Lab).pdf,40
September 2025,Lab,Parayancheri Residence Association Privilege Card,10,2048.0,September 2025 (Lab).pdf,41
September 2025,Lab,PRIVILEGE CUSTOMER,376,92038.0,September 2025 (Lab).pdf,42
September 2025,Lab,Puthiyara Ayalpakkavedhi Healthcamp,212,14780.0,September 2025 (Lab).pdf,43
September 2025,Lab,Senior Citizen Forum,15,1088.0,September 2025 (Lab).pdf,43
September 2025,Lab,Senior Citizen Welfare Association,11,1800.0,September 2025 (Lab).pdf,43
October 2025,Hospital,Beypore Neethi Diagnostic Centre,116,10206.0,October 2025.pdf,1
October 2025,Hospital,DISTRICT TB CENTRE,39,7020.0,October 2025.pdf,1
October 2025,Hospital,Dr. Agarwals Eye Hospital,45,18531.0,October 2025.pdf,2
October 2025,Hospital,Dr. Balram Healthcare Private Limited,34,19320.0,October 2025.pdf,2
October 2025,Hospital,"Dr. Chandrakanth, Malabar Nethralaya",77,36032.0,October 2025.pdf,3
October 2025,Hospital,Dr. Shaji’s MRI & Medical Research Center,204,51040.0,October 2025.pdf,5
October 2025,Hospital,Dr. Shaji's Diagnostic Centre,163,61768.0,October 2025.pdf,6
October 2025,Hospital,Dr. Suresh's DiabCare India,37,11551.0,October 2025.pdf,7
October 2025,Hospital,Dr. Thaj Skin & Hair Clinic,36,20370.0,October 2025.pdf,7
October 2025,Hospital,M/s R-Cell Diagnostics & Research Centre Pvt Ltd,33,19642.0,October 2025.pdf,7
October 2025,Hospital,M/s. Access Labz,72,13161.0,October 2025.pdf,8
October 2025,Hospital,M/s. Almas Hospital Kottakkal,20,41720.0,October 2025.pdf,8
October 2025,Hospital,M/s. Amana Hospital Kuttiadi,91,30871.0,October 2025.pdf,9
October 2025,Hospital,M/s. APOLLO XRAY DIAGNOSTIC CENTRE KOYILANDY,187,81476.0,October 2025.pdf,11
October 2025,Hospital,M/s. Ariyallur Neethi Medicals,128,20560.0,October 2025.pdf,12
October 2025,Hospital,M/s. Aroha Clinic,6,2710.0,October 2025.pdf,12
October 2025,Hospital,M/s. Ascent ENT Hospital & Medical Centre,26,20020.0,October 2025.pdf,12
October 2025,Hospital,"M/s. Ascent ENT Hospital, Perintalmanna",54,30870.0,October 2025.pdf,12
October 2025,Hospital,"M/s. ASCENT ENT HOSPITAL,KOZHIKODE",20,12600.0,October 2025.pdf,12
October 2025,Hospital,M/s. Asha Hospital,21,15330.0,October 2025.pdf,13
October 2025,Hospital,M/s. Asten Specialty Orthopaedic Hospital,42,23366.0,October 2025.pdf,13
October 2025,Hospital,M/s. Atholi Co-operative Hospital,68,14736.0,October 2025.pdf,14
October 2025,Hospital,M/s. Aza Diagnostic Center,1184,345763.5,October 2025.pdf,16
October 2025,Hospital,M/s. Baby Memorial Hospital,16,19313.0,October 2025.pdf,17
October 2025,Hospital,M/s. Badakara Co-Operative Hospital,119,84795.0,October 2025.pdf,18
October 2025,Hospital,"M/s. Bio Lab, Koduvally, Calicut",295,53717.0,October 2025.pdf,19
October 2025,Hospital,"M/s. BM Hospital, Pulikkal",74,28316.0,October 2025.pdf,20
October 2025,Hospital,M/s. C.M. Hospital,114,53320.0,October 2025.pdf,21
October 2025,Hospital,M/s. Calicut Hospital & Nursing Home,314,80299.0,October 2025.pdf,23
October 2025,Hospital,M/s. Chalapuram Saroj Lab,226,125688.0,October 2025.pdf,25
October 2025,Hospital,M/s. Comtrust Charitable Trust Eye Hospital,252,87901.0,October 2025.pdf,26
October 2025,Hospital,M/s. Comtrust Vision Center,27,4401.0,October 2025.pdf,26
October 2025,Hospital,M/s. CPC Medical Laboratory,8,5320.0,October 2025.pdf,26
October 2025,Hospital,M/s. Dependable Diagnostics,178,62039.0,October 2025.pdf,27
October 2025,Hospital,M/s. Diamond Healthcare Vadakara,71,27076.0,October 2025.pdf,28
October 2025,Hospital,M/s. DMS Hospital,181,91539.0,October 2025.pdf,30
October 2025,Hospital,M/s. Doctors United,216,37197.0,October 2025.pdf,30
October 2025,Hospital,"M/s. Dr. Manoj's ENT,Super Speciality & Research",687,120783.0,October 2025.pdf,31
October 2025,Hospital,M/s. EMS Memorial Co-Operative Hospital Perambra,148,76167.0,October 2025.pdf,33
October 2025,Hospital,"M/s. EMS Memorial Co-operative Hospital, Mukkam",36,27330.0,October 2025.pdf,33
October 2025,Hospital,"M/s. Fathima Hospital, Bank Road, Calicut",221,90937.0,October 2025.pdf,35
October 2025,Hospital,"M/s. Feroke Neethi Medical Centre, Kundayithodu",65,21183.0,October 2025.pdf,36
October 2025,Hospital,M/s. GMC Orthotrust Hospital,267,73892.0,October 2025.pdf,37
October 2025,Hospital,M/s. Indira Gandhi Co-Operative Hospital,27,22260.0,October 2025.pdf,37
October 2025,Hospital,M/s. Institute of Chest Disease MCH,1,144.0,October 2025.pdf,38
October 2025,Hospital,M/s. Iqraa International Hospital&Research Centre,85,30072.0,October 2025.pdf,38
October 2025,Hospital,M/s. JAIHIND LAB NADAPURAM,162,107977.0,October 2025.pdf,40
October 2025,Hospital,"M/s. JAIHIND LAB,KUTTIADI",42,8708.0,October 2025.pdf,40
October 2025,Hospital,M/s. Janatha Medical laboratory,679,288306.0,October 2025.pdf,42
October 2025,Hospital,M/s. Jas Health Care,53,16546.0,October 2025.pdf,43
October 2025,Hospital,M/s. Jeeva Speciality Laboratory,4,2030.0,October 2025.pdf,43
October 2025,Hospital,M/s. Kalarikkal X-ray Laboratory & ECG,240,41442.0,October 2025.pdf,44
October 2025,Hospital,"M/s. Karuna Poly Clinic, Kakattil",172,35881.0,October 2025.pdf,45
October 2025,Hospital,M/s. KIMS Trust Hospital,122,87742.0,October 2025.pdf,46
October 2025,Hospital,M/s. Kommeri Neethi Lab,248,45836.0,October 2025.pdf,48
October 2025,Hospital,M/s. Kootalida Neethi Medical Lab,253,43473.0,October 2025.pdf,49
October 2025,Hospital,M/s. Koyas Hospital,44,25263.0,October 2025.pdf,49
October 2025,Hospital,M/s. Kozhikode District Co-Operative Hospital Ltd,200,141343.0,October 2025.pdf,51
October 2025,Hospital,"M/s. Life Care Lab, Koottalida, Calicut",73,12390.0,October 2025.pdf,51
October 2025,Hospital,M/s. Life Care Neethi Lab Payyoli,3,1120.0,October 2025.pdf,52
October 2025,Hospital,M/s. M.B. Hospital Malappuram,131,96353.0,October 2025.pdf,53
October 2025,Hospital,M/s. M.K.Haji Orphanage Hospital,235,140466.0,October 2025.pdf,54
October 2025,Hospital,M/s. Malabar Hospitals,284,109668.0,October 2025.pdf,56
October 2025,Hospital,M/s. Mammi's Laboratory,48,27685.0,October 2025.pdf,57
October 2025,Hospital,M/s. MDC Laboratory,160,91496.0,October 2025.pdf,58
October 2025,Hospital,"M/s. MEDI CARE,DIAGNOSTICS & RESEARCH CENTRE",2,385.0,October 2025.pdf,58
October 2025,Hospital,M/s. MEDICHECK DIAGNOSTICS,185,33808.0,October 2025.pdf,59
October 2025,Hospital,M/s. Medico Balussery,364,70206.0,October 2025.pdf,61
October 2025,Hospital,M/s. Mercy Hospital,196,109405.0,October 2025.pdf,62
October 2025,Hospital,M/s. Metromed International Cardiac Centre PVT.LTD,82,35453.0,October 2025.pdf,63
October 2025,Hospital,"M/s. Micro Diagnostics, Balussery",200,43997.0,October 2025.pdf,65
October 2025,Hospital,M/s. Micro Health Laboratories,142,96110.0,October 2025.pdf,66
October 2025,Hospital,M/s. Mother Health Care,131,30626.0,October 2025.pdf,66
October 2025,Hospital,M/s. MVR Cancer Centre & Research Institute,35,56118.0,October 2025.pdf,67
October 2025,Hospital,"M/s. NAHAS HOSPITAL,PARAPPANANGADI",425,228463.0,October 2025.pdf,69
October 2025,Hospital,M/s. Nanma Computerized Specialty Lab,134,16807.0,October 2025.pdf,69
October 2025,Hospital,M/s. Nazia Hospital Chettippadi,85,33551.0,October 2025.pdf,70
October 2025,Hospital,M/s. Ncare IVF Calicut,58,21879.0,October 2025.pdf,71
October 2025,Hospital,M/s. Neethi Lab Kadalundi,102,18670.0,October 2025.pdf,72
October 2025,Hospital,M/s. Neethi Lab Kunnamangalam,503,135988.0,October 2025.pdf,74
October 2025,Hospital,"M/s. Neethi Laboratory, Balussery Mukku",13,880.0,October 2025.pdf,74
October 2025,Hospital,M/s. Neethi Medical Laboratory Feroke,672,200579.0,October 2025.pdf,77
October 2025,Hospital,"M/s. Neethi Poly Clinic, Nanminda",417,83154.0,October 2025.pdf,79
October 2025,Hospital,M/s. Orchid Medicity,233,77939.0,October 2025.pdf,80
October 2025,Hospital,M/s. Parambil Bazar Neethi lab,63,17060.0,October 2025.pdf,81
October 2025,Hospital,M/s. Red Crescent Hospital,525,288250.0,October 2025.pdf,83
October 2025,Hospital,"M/s. Royal Lab, Mukkam",463,97281.0,October 2025.pdf,84
October 2025,Hospital,M/s. S.B Medical Laboratory,57,39760.0,October 2025.pdf,84
October 2025,Hospital,"M/s. Sahakarana Neethi Lab, Koduvally",256,48194.0,October 2025.pdf,86
October 2025,Hospital,M/s. Sankar Clinic & Nursing Home,70,36519.0,October 2025.pdf,86
October 2025,Hospital,"M/s. SANTHI HOSPITAL, OMASSERY",103,53354.0,October 2025.pdf,88
October 2025,Hospital,M/s. Shade Medical Center,244,84168.0,October 2025.pdf,89
October 2025,Hospital,M/s. Smart Hospital & Research Centre,66,15499.0,October 2025.pdf,89
October 2025,Hospital,M/s. St. JOSEPH HOSPITAL,108,67266.0,October 2025.pdf,90
October 2025,Hospital,M/s. Starcare Hospital,180,89599.0,October 2025.pdf,91
October 2025,Hospital,M/s. State Bank of India,453,57980.0,October 2025.pdf,92
October 2025,Hospital,M/s. Sudharma Lab,2,840.0,October 2025.pdf,92
October 2025,Hospital,"M/s. T.M.H Hospital, Kottakadav",167,71558.0,October 2025.pdf,94
October 2025,Hospital,M/s. Vengeri Neethi Medical Lab,38,7353.0,October 2025.pdf,95
October 2025,Hospital,M/s. WellPhy Pain & Sports Clinic,461,78199.0,October 2025.pdf,95
October 2025,Hospital,M/s. Your Center,88,37942.0,October 2025.pdf,97
October 2025,Hospital,M/s.Premium Medical & Health Care Providers PvtLtd,43,39620.0,October 2025.pdf,97
October 2025,Hospital,Malabar Medical College Hospital & Research Center,184,137091.0,October 2025.pdf,99
October 2025,Lab,Auto Rickshaw Drivers Privilege Card -Calicut,1,120.0,October 2025 (Lab).pdf,1
October 2025,Lab,DD,1048,427285.0,October 2025 (Lab).pdf,5
October 2025,Lab,Dr Buddies Health Hub,1,420.0,October 2025 (Lab).pdf,5
October 2025,Lab,Dr. Das's Multispeciality Homoeopathy & Laboratory,24,6328.0,October 2025 (Lab).pdf,5
October 2025,Lab,Dr. Nisars GlobaI Scans & Diagnostic Centre,19,6090.0,October 2025 (Lab).pdf,6
October 2025,Lab,Health Packages,188,653860.0,October 2025 (Lab).pdf,7
October 2025,Lab,Hepatitis B Titre Camp - Chest Hospital,5,1500.0,October 2025 (Lab).pdf,7
October 2025,Lab,Jail Road South Residence Association,4,992.0,October 2025 (Lab).pdf,7
October 2025,Lab,Lal Path Labs,185,448320.0,October 2025 (Lab).pdf,9
October 2025,Lab,M/s. Abdussalam Clinic,28,6628.0,October 2025 (Lab).pdf,9
October 2025,Lab,M/s. Afiya River View Hospital,53,22488.0,October 2025 (Lab).pdf,10
October 2025,Lab,M/s. AKMM Hospital,51,11988.0,October 2025 (Lab).pdf,11
October 2025,Lab,M/s. Amrutha Lab,14,14500.0,October 2025 (Lab).pdf,11
October 2025,Lab,M/s. Apex Ortho Centre,218,60830.0,October 2025 (Lab).pdf,12
October 2025,Lab,M/s. Apollo Neethi Lab,5,766.0,October 2025 (Lab).pdf,12
October 2025,Lab,M/s. Areekara Medical Laboratory,28,15134.0,October 2025 (Lab).pdf,12
October 2025,Lab,M/s. Aswani Lab,26,1765.0,October 2025 (Lab).pdf,12
October 2025,Lab,M/s. Atera Aesthetics Kuttiadi,21,9660.0,October 2025 (Lab).pdf,13
October 2025,Lab,M/s. Aysha Computerised Lab,128,20982.0,October 2025 (Lab).pdf,14
October 2025,Lab,M/s. Bioline Laboratory,3,1820.0,October 2025 (Lab).pdf,14
October 2025,Lab,M/s. Bio-Medical Diagnostic Centre,12,15680.0,October 2025 (Lab).pdf,14
October 2025,Lab,M/s. Calicut Dr. Nisar's,15,5138.0,October 2025 (Lab).pdf,14
October 2025,Lab,M/s. Care Referal Laboratories,32,25501.0,October 2025 (Lab).pdf,15
October 2025,Lab,M/s. Central Medical Lab & ECG,26,9578.0,October 2025 (Lab).pdf,15
October 2025,Lab,M/s. Chemban Medical Centre,12,3450.0,October 2025 (Lab).pdf,16
October 2025,Lab,M/s. Delux Clinical Laboratory,39,10419.0,October 2025 (Lab).pdf,16
